index,game_id,season,gameType,awayTeam.id,awayTeam.abbrev,awayTeam.logo,homeTeam.id,homeTeam.abbrev,homeTeam.logo,homeTeam.placeName.default,awayTeam.placeName.default,awayTeam.score,homeTeam.score,winningGoalScorer.playerId,winningGoalie.playerId,gameState,link,game_date_time,start_time,game_date
43,2024020284,20242025,2,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,Carolina,St. Louis,1,4,8480762,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020284/play-by-play,2024-11-17 17:00:00-05:00,5:00 PM,2024-11-17
595,2024020285,20242025,2,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,Vancouver,Nashville,5,3,8474564,8477424,OFF,https://api-web.nhle.com/v1/gamecenter/2024020285/play-by-play,2024-11-17 22:00:00-05:00,10:00 PM,2024-11-17
227,2024020286,20242025,2,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,Vegas,Washington,5,2,8477944,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020286/play-by-play,2024-11-17 20:00:00-05:00,8:00 PM,2024-11-17
411,2024020287,20242025,2,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,Seattle,New York,2,0,8482109,8471734,OFF,https://api-web.nhle.com/v1/gamecenter/2024020287/play-by-play,2024-11-17 21:00:00-05:00,9:00 PM,2024-11-17
44,2024020288,20242025,2,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,Boston,Columbus,5,1,8479671,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020288/play-by-play,2024-11-18 19:00:00-05:00,7:00 PM,2024-11-18
228,2024020289,20242025,2,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,Philadelphia,Colorado,3,2,8479999,8481020,OFF,https://api-web.nhle.com/v1/gamecenter/2024020289/play-by-play,2024-11-18 19:00:00-05:00,7:00 PM,2024-11-18
412,2024020290,20242025,2,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,Montréal,Edmonton,0,3,8475848,8478470,OFF,https://api-web.nhle.com/v1/gamecenter/2024020290/play-by-play,2024-11-18 19:30:00-05:00,7:30 PM,2024-11-18
596,2024020291,20242025,2,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,Dallas,Anaheim,4,2,8483445,8480843,OFF,https://api-web.nhle.com/v1/gamecenter/2024020291/play-by-play,2024-11-18 20:00:00-05:00,8:00 PM,2024-11-18
780,2024020292,20242025,2,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,Utah,Washington,6,2,8471214,8479292,OFF,https://api-web.nhle.com/v1/gamecenter/2024020292/play-by-play,2024-11-18 21:00:00-05:00,9:00 PM,2024-11-18
964,2024020293,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,San Jose,Detroit,4,5,8484801,8478406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020293/play-by-play,2024-11-18 22:30:00-05:00,10:30 PM,2024-11-18
45,2024020294,20242025,2,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,Ottawa,Edmonton,5,2,8478402,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020294/play-by-play,2024-11-19 19:00:00-05:00,7:00 PM,2024-11-19
229,2024020295,20242025,2,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,Pittsburgh,Tampa Bay,3,2,8478010,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020295/play-by-play,2024-11-19 19:00:00-05:00,7:00 PM,2024-11-19
413,2024020296,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,St. Louis,Minnesota,4,2,8476463,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020296/play-by-play,2024-11-19 20:00:00-05:00,8:00 PM,2024-11-19
597,2024020297,20242025,2,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,Winnipeg,Florida,3,6,8476460,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020297/play-by-play,2024-11-19 20:00:00-05:00,8:00 PM,2024-11-19
781,2024020298,20242025,2,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,Chicago,Anaheim,3,2,8484153,8476434,OFF,https://api-web.nhle.com/v1/gamecenter/2024020298/play-by-play,2024-11-19 20:30:00-05:00,8:30 PM,2024-11-19
965,2024020299,20242025,2,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,Calgary,New York,1,2,,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020299/play-by-play,2024-11-19 21:00:00-05:00,9:00 PM,2024-11-19
1149,2024020300,20242025,2,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,Vancouver,New York,4,3,8475184,8478048,OFF,https://api-web.nhle.com/v1/gamecenter/2024020300/play-by-play,2024-11-19 22:00:00-05:00,10:00 PM,2024-11-19
46,2024020301,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,Vegas,0,3,8483489,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020301/play-by-play,2024-11-20 19:30:00-05:00,7:30 PM,2024-11-20
230,2024020302,20242025,2,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,Philadelphia,Carolina,4,1,8478427,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020302/play-by-play,2024-11-20 19:30:00-05:00,7:30 PM,2024-11-20
414,2024020303,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,Dallas,San Jose,2,5,8473994,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020303/play-by-play,2024-11-20 20:00:00-05:00,8:00 PM,2024-11-20
598,2024020304,20242025,2,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,Seattle,Nashville,0,3,8478466,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020304/play-by-play,2024-11-20 22:00:00-05:00,10:00 PM,2024-11-20
782,2024020305,20242025,2,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,Los Angeles,Buffalo,1,0,8475722,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020305/play-by-play,2024-11-20 22:30:00-05:00,10:30 PM,2024-11-20
47,2024020306,20242025,2,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,Boston,Utah,0,1,8477496,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020306/play-by-play,2024-11-21 19:00:00-05:00,7:00 PM,2024-11-21
231,2024020307,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,Ottawa,Vegas,3,2,8481604,8478492,OFF,https://api-web.nhle.com/v1/gamecenter/2024020307/play-by-play,2024-11-21 19:00:00-05:00,7:00 PM,2024-11-21
415,2024020308,20242025,2,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,Detroit,New York,1,2,8482078,8479312,OFF,https://api-web.nhle.com/v1/gamecenter/2024020308/play-by-play,2024-11-21 19:00:00-05:00,7:00 PM,2024-11-21
599,2024020309,20242025,2,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,New Jersey,Carolina,2,4,8476462,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020309/play-by-play,2024-11-21 19:00:00-05:00,7:00 PM,2024-11-21
783,2024020310,20242025,2,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,Washington,Colorado,2,1,8477425,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020310/play-by-play,2024-11-21 19:00:00-05:00,7:00 PM,2024-11-21
967,2024020311,20242025,2,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,Columbus,Tampa Bay,6,7,8478460,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020311/play-by-play,2024-11-21 19:00:00-05:00,7:00 PM,2024-11-21
1151,2024020312,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,St. Louis,San Jose,2,3,,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020312/play-by-play,2024-11-21 20:00:00-05:00,8:00 PM,2024-11-21
1335,2024020313,20242025,2,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,Chicago,Florida,1,3,8475225,8475852,OFF,https://api-web.nhle.com/v1/gamecenter/2024020313/play-by-play,2024-11-21 20:30:00-05:00,8:30 PM,2024-11-21
1519,2024020314,20242025,2,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,Calgary,New York,2,3,8482074,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020314/play-by-play,2024-11-21 21:00:00-05:00,9:00 PM,2024-11-21
1703,2024020315,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,Edmonton,Minnesota,5,3,8477919,8470594,OFF,https://api-web.nhle.com/v1/gamecenter/2024020315/play-by-play,2024-11-21 21:00:00-05:00,9:00 PM,2024-11-21
48,2024020316,20242025,2,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,Pittsburgh,Winnipeg,4,1,8476480,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020316/play-by-play,2024-11-22 19:00:00-05:00,7:00 PM,2024-11-22
232,2024020317,20242025,2,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,Anaheim,Buffalo,3,2,8483468,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020317/play-by-play,2024-11-22 22:00:00-05:00,10:00 PM,2024-11-22
49,2024020318,20242025,2,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,Philadelphia,Chicago,2,3,8484387,8482783,OFF,https://api-web.nhle.com/v1/gamecenter/2024020318/play-by-play,2024-11-23 13:00:00-05:00,1:00 PM,2024-11-23
233,2024020319,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,Calgary,Minnesota,3,4,,8478435,OFF,https://api-web.nhle.com/v1/gamecenter/2024020319/play-by-play,2024-11-23 16:00:00-05:00,4:00 PM,2024-11-23
417,2024020320,20242025,2,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,Los Angeles,Seattle,1,2,8482124,8479496,OFF,https://api-web.nhle.com/v1/gamecenter/2024020320/play-by-play,2024-11-23 16:00:00-05:00,4:00 PM,2024-11-23
601,2024020321,20242025,2,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,Colorado,7,4,8478420,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020321/play-by-play,2024-11-23 18:00:00-05:00,6:00 PM,2024-11-23
785,2024020322,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,Montréal,Vegas,6,2,8477964,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020322/play-by-play,2024-11-23 19:00:00-05:00,7:00 PM,2024-11-23
969,2024020323,20242025,2,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,Ottawa,Vancouver,4,3,8480748,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020323/play-by-play,2024-11-23 19:00:00-05:00,7:00 PM,2024-11-23
1153,2024020324,20242025,2,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,Detroit,Boston,2,1,8473419,8480280,OFF,https://api-web.nhle.com/v1/gamecenter/2024020324/play-by-play,2024-11-23 19:00:00-05:00,7:00 PM,2024-11-23
1337,2024020325,20242025,2,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,Tampa Bay,Dallas,4,2,8475168,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020325/play-by-play,2024-11-23 19:00:00-05:00,7:00 PM,2024-11-23
1521,2024020326,20242025,2,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,Pittsburgh,Utah,6,1,8479410,8478872,OFF,https://api-web.nhle.com/v1/gamecenter/2024020326/play-by-play,2024-11-23 19:00:00-05:00,7:00 PM,2024-11-23
1705,2024020327,20242025,2,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,Washington,New Jersey,3,2,8476462,8474596,OFF,https://api-web.nhle.com/v1/gamecenter/2024020327/play-by-play,2024-11-23 19:00:00-05:00,7:00 PM,2024-11-23
1889,2024020328,20242025,2,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,Columbus,Carolina,4,5,,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020328/play-by-play,2024-11-23 19:00:00-05:00,7:00 PM,2024-11-23
2073,2024020329,20242025,2,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,Nashville,Winnipeg,1,4,8474564,8477424,OFF,https://api-web.nhle.com/v1/gamecenter/2024020329/play-by-play,2024-11-23 19:00:00-05:00,7:00 PM,2024-11-23
2257,2024020330,20242025,2,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,New York,St. Louis,1,3,8475754,8478009,OFF,https://api-web.nhle.com/v1/gamecenter/2024020330/play-by-play,2024-11-23 19:30:00-05:00,7:30 PM,2024-11-23
2441,2024020331,20242025,2,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,San Jose,Buffalo,4,2,8477949,8473503,OFF,https://api-web.nhle.com/v1/gamecenter/2024020331/play-by-play,2024-11-23 20:00:00-05:00,8:00 PM,2024-11-23
2625,2024020332,20242025,2,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,Edmonton,New York,2,6,8477934,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020332/play-by-play,2024-11-23 22:00:00-05:00,10:00 PM,2024-11-23
50,2024020333,20242025,2,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,Utah,2,3,8477939,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020333/play-by-play,2024-11-24 19:00:00-05:00,7:00 PM,2024-11-24
51,2024020334,20242025,2,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,Tampa Bay,Colorado,2,8,8476453,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020334/play-by-play,2024-11-25 19:00:00-05:00,7:00 PM,2024-11-25
235,2024020335,20242025,2,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,Washington,4,1,8479345,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020335/play-by-play,2024-11-25 19:00:00-05:00,7:00 PM,2024-11-25
419,2024020336,20242025,2,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,New Jersey,Nashville,2,5,8480002,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020336/play-by-play,2024-11-25 19:00:00-05:00,7:00 PM,2024-11-25
603,2024020337,20242025,2,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,New York,St. Louis,5,2,8475170,8480981,OFF,https://api-web.nhle.com/v1/gamecenter/2024020337/play-by-play,2024-11-25 19:00:00-05:00,7:00 PM,2024-11-25
787,2024020338,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,Philadelphia,Vegas,5,4,,8478492,OFF,https://api-web.nhle.com/v1/gamecenter/2024020338/play-by-play,2024-11-25 19:00:00-05:00,7:00 PM,2024-11-25
971,2024020339,20242025,2,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,Carolina,Dallas,4,6,8480039,8477484,OFF,https://api-web.nhle.com/v1/gamecenter/2024020339/play-by-play,2024-11-25 19:00:00-05:00,7:00 PM,2024-11-25
1155,2024020340,20242025,2,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,Ottawa,Calgary,3,4,8480801,8476341,OFF,https://api-web.nhle.com/v1/gamecenter/2024020340/play-by-play,2024-11-25 19:30:00-05:00,7:30 PM,2024-11-25
1339,2024020341,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,New York,Detroit,4,2,8482078,8479312,OFF,https://api-web.nhle.com/v1/gamecenter/2024020341/play-by-play,2024-11-25 19:30:00-05:00,7:30 PM,2024-11-25
1523,2024020342,20242025,2,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,Minnesota,Winnipeg,4,1,8475799,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020342/play-by-play,2024-11-25 20:00:00-05:00,8:00 PM,2024-11-25
1707,2024020343,20242025,2,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,Anaheim,Seattle,3,2,8477986,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020343/play-by-play,2024-11-25 22:00:00-05:00,10:00 PM,2024-11-25
1891,2024020344,20242025,2,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,San Jose,Los Angeles,2,7,8484801,8482137,OFF,https://api-web.nhle.com/v1/gamecenter/2024020344/play-by-play,2024-11-25 22:30:00-05:00,10:30 PM,2024-11-25
52,2024020345,20242025,2,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,Boston,Vancouver,2,0,8478498,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020345/play-by-play,2024-11-26 19:00:00-05:00,7:00 PM,2024-11-26
236,2024020346,20242025,2,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,Montréal,Utah,3,2,8479410,8478872,OFF,https://api-web.nhle.com/v1/gamecenter/2024020346/play-by-play,2024-11-26 19:00:00-05:00,7:00 PM,2024-11-26
53,2024020347,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,Buffalo,Minnesota,1,0,8478864,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020347/play-by-play,2024-11-27 19:00:00-05:00,7:00 PM,2024-11-27
237,2024020348,20242025,2,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,New Jersey,St. Louis,3,0,8480023,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020348/play-by-play,2024-11-27 19:00:00-05:00,7:00 PM,2024-11-27
421,2024020349,20242025,2,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,Carolina,New York,3,4,8482809,8477484,OFF,https://api-web.nhle.com/v1/gamecenter/2024020349/play-by-play,2024-11-27 19:00:00-05:00,7:00 PM,2024-11-27
605,2024020350,20242025,2,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,Detroit,Calgary,1,2,8482078,8475660,OFF,https://api-web.nhle.com/v1/gamecenter/2024020350/play-by-play,2024-11-27 19:30:00-05:00,7:30 PM,2024-11-27
789,2024020351,20242025,2,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,Tampa Bay,Washington,5,4,8476880,8479292,OFF,https://api-web.nhle.com/v1/gamecenter/2024020351/play-by-play,2024-11-27 19:30:00-05:00,7:30 PM,2024-11-27
973,2024020352,20242025,2,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,Toronto,1,5,8482713,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020352/play-by-play,2024-11-27 19:30:00-05:00,7:30 PM,2024-11-27
1157,2024020353,20242025,2,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,New York,Boston,6,3,8478401,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020353/play-by-play,2024-11-27 19:30:00-05:00,7:30 PM,2024-11-27
1341,2024020354,20242025,2,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,Pittsburgh,Vancouver,4,5,8475810,8477465,OFF,https://api-web.nhle.com/v1/gamecenter/2024020354/play-by-play,2024-11-27 19:30:00-05:00,7:30 PM,2024-11-27
1525,2024020355,20242025,2,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,Columbus,Montréal,4,3,8480018,8480051,OFF,https://api-web.nhle.com/v1/gamecenter/2024020355/play-by-play,2024-11-27 19:30:00-05:00,7:30 PM,2024-11-27
1709,2024020356,20242025,2,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,Nashville,Philadelphia,3,2,8476461,8482783,OFF,https://api-web.nhle.com/v1/gamecenter/2024020356/play-by-play,2024-11-27 20:00:00-05:00,8:00 PM,2024-11-27
1893,2024020357,20242025,2,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,Chicago,Dallas,2,6,8484144,8475852,OFF,https://api-web.nhle.com/v1/gamecenter/2024020357/play-by-play,2024-11-27 20:30:00-05:00,8:30 PM,2024-11-27
2077,2024020358,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,Vegas,1,2,,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020358/play-by-play,2024-11-27 22:00:00-05:00,10:00 PM,2024-11-27
